Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0006006	(BP)glucose metabolic process	7/228	193/18870	0.0091692293918849	0.039119085202182	0.0257537677835024	PPARA/PIK3CA/TP53/PRKACA/ACACB/WDTC1/GCG	7
Biological Process	GO:0014742	(BP)positive regulation of muscle hypertrophy	3/228	36/18870	0.00926711174248413	0.0393778649763474	0.0259241335826124	AGT/EDN1/ADRA1A	3
Biological Process	GO:0050931	(BP)pigment cell differentiation	3/228	36/18870	0.00926711174248413	0.0393778649763474	0.0259241335826124	GNA11/EDN3/EDNRB	3
Biological Process	GO:1902745	(BP)positive regulation of lamellipodium organization	3/228	36/18870	0.00926711174248413	0.0393778649763474	0.0259241335826124	PIK3CA/PIK3R1/HSP90AA1	3
Biological Process	GO:0032946	(BP)positive regulation of mononuclear cell proliferation	6/228	148/18870	0.00927458227308977	0.0393778649763474	0.0259241335826124	ANXA1/TACR1/HMGB1/PNP/XCL1/ADA	6
Biological Process	GO:2001234	(BP)negative regulation of apoptotic signaling pathway	8/228	243/18870	0.00960023032331125	0.040711446040131	0.0268020870638774	HMOX1/GCLC/BDKRB2/PLAUR/PTGS2/AVP/NFE2L2/RELA	8
Biological Process	GO:0002526	(BP)acute inflammatory response	5/228	107/18870	0.00967637581076863	0.0409850340831114	0.0269822017800279	FFAR2/FFAR3/SAA1/PTGS2/EDNRB	5
Biological Process	GO:0051091	(BP)positive regulation of DNA-binding transcription factor activity	8/228	244/18870	0.00982559570891971	0.0415671059762702	0.0273654046154787	NTS/APP/PRKCI/LPAR5/AGT/PRKCZ/EDN1/RELA	8
Biological Process	GO:0006865	(BP)amino acid transport	6/228	150/18870	0.00987007492381733	0.041705208670902	0.0274563235290842	RGS2/GRM1/AVPR1A/TRH/NTSR1/AVP	6
Biological Process	GO:0010632	(BP)regulation of epithelial cell migration	9/228	295/18870	0.0099084140305728	0.0418170671182497	0.0275299647316514	HMOX1/ANXA1/TACR1/HMGB1/AGT/PTGS2/EDN1/NFE2L2/TBXA2R	9
Biological Process	GO:0043123	(BP)positive regulation of canonical NF-kappaB signal transduction	7/228	196/18870	0.00992938610224547	0.0418554505075515	0.0275552341593415	HMOX1/HTR2B/F2RL1/F2R/CASP8/LPAR1/RELA	7
Biological Process	GO:0033280	(BP)response to vitamin D	3/228	37/18870	0.00999632614435007	0.0418871026548034	0.027576072122345	TYR/PTGS2/CASR	3
Biological Process	GO:0043267	(BP)negative regulation of potassium ion transport	3/228	37/18870	0.00999632614435007	0.0418871026548034	0.027576072122345	GRP/HCRT/HTR2A	3
Biological Process	GO:0044058	(BP)regulation of digestive system process	3/228	37/18870	0.00999632614435007	0.0418871026548034	0.027576072122345	GHSR/ABCG8/NPSR1	3
Biological Process	GO:0046326	(BP)positive regulation of glucose import	3/228	37/18870	0.00999632614435007	0.0418871026548034	0.027576072122345	PIK3R1/PRKCI/NFE2L2	3
Biological Process	GO:0046677	(BP)response to antibiotic	3/228	37/18870	0.00999632614435007	0.0418871026548034	0.027576072122345	TP53/SRD5A1/HSP90AA1	3
Biological Process	GO:0001890	(BP)placenta development	6/228	151/18870	0.0101778144829498	0.0425969337742461	0.0280433843235672	ALKBH1/GHSR/GRB2/CASP8/PTGS2/ADA	6
Biological Process	GO:0002752	(BP)cell surface pattern recognition receptor signaling pathway	4/228	70/18870	0.01021905719833	0.0427046979851802	0.0281143301151016	FFAR2/PIK3R1/F2RL1/RELA	4
Biological Process	GO:0001696	(BP)gastric acid secretion	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	CCKBR/CHRM5	2
Biological Process	GO:0006448	(BP)regulation of translational elongation	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	ALKBH1/GRM5	2
Biological Process	GO:0009415	(BP)response to water	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	PIK3CA/AVPR1A	2
Biological Process	GO:0015851	(BP)nucleobase transport	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	SLC29A2/SLC29A3	2
Biological Process	GO:0033604	(BP)negative regulation of catecholamine secretion	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	GHSR/P2RY1	2
Biological Process	GO:0035745	(BP)T-helper 2 cell cytokine production	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	XCL1/PRKCZ	2
Biological Process	GO:0035810	(BP)positive regulation of urine volume	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	EDNRB/EDN1	2
Biological Process	GO:0042362	(BP)fat-soluble vitamin biosynthetic process	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	CYP27A1/CYP3A4	2
Biological Process	GO:0045986	(BP)negative regulation of smooth muscle contraction	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	RGS2/PTGS2	2
Biological Process	GO:0046541	(BP)saliva secretion	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	CHRM3/CHRM1	2
Biological Process	GO:0048521	(BP)negative regulation of behavior	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	GHSR/NPSR1	2
Biological Process	GO:0061052	(BP)negative regulation of cell growth involved in cardiac muscle cell development	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	RGS2/PPARA	2
Biological Process	GO:0106049	(BP)regulation of cellular response to osmotic stress	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	BDKRB2/PTGS2	2
Biological Process	GO:2000551	(BP)regulation of T-helper 2 cell cytokine production	2/228	13/18870	0.0103853365985526	0.0427046979851802	0.0281143301151016	XCL1/PRKCZ	2
Biological Process	GO:0001776	(BP)leukocyte homeostasis	5/228	109/18870	0.0104312261756218	0.0427935285714681	0.0281728110913184	ANXA1/CASP3/F2R/HMGB1/ADA	5
Biological Process	GO:0046822	(BP)regulation of nucleocytoplasmic transport	5/228	109/18870	0.0104312261756218	0.0427935285714681	0.0281728110913184	CDH1/PIK3R1/PRKACA/HSP90AA1/PTGS2	5
Biological Process	GO:0033002	(BP)muscle cell proliferation	8/228	247/18870	0.0105253460062965	0.0431294410769638	0.0283939566681487	HMOX1/PIK3CA/PTGIR/PTAFR/TACR1/P2RY6/PTGS2/EDN1	8
Biological Process	GO:0006650	(BP)glycerophospholipid metabolic process	9/228	298/18870	0.0105383326047142	0.0431325018571579	0.0283959717107283	HTR2B/PLCB2/PIK3CA/PIK3R1/HTR2C/PLCB3/PLCB1/HTR2A/CHRM5	9
Biological Process	GO:0060420	(BP)regulation of heart growth	4/228	71/18870	0.0107289079413205	0.043812407681243	0.0288435828094449	RGS2/PPARA/ACACB/EDN1	4
Biological Process	GO:0035510	(BP)DNA dealkylation	3/228	38/18870	0.0107580001039303	0.043812407681243	0.0288435828094449	ALKBH1/ALKBH4/ALKBH3	3
Biological Process	GO:0042044	(BP)fluid transport	3/228	38/18870	0.0107580001039303	0.043812407681243	0.0288435828094449	EDNRB/EDN1/AVP	3
Biological Process	GO:0045429	(BP)positive regulation of nitric oxide biosynthetic process	3/228	38/18870	0.0107580001039303	0.043812407681243	0.0288435828094449	HSP90AA1/PTGS2/EDN1	3
Biological Process	GO:0045444	(BP)fat cell differentiation	8/228	248/18870	0.0107666132383531	0.043812407681243	0.0288435828094449	RGS2/FFAR2/HTR2C/PLCB1/TRIO/PTGS2/HTR2A/GRK5	8
Biological Process	GO:0043535	(BP)regulation of blood vessel endothelial cell migration	6/228	153/18870	0.0108136627808183	0.0439418564032763	0.0289288044425655	HMOX1/ANXA1/HMGB1/PTGS2/NFE2L2/TBXA2R	6
Biological Process	GO:0014812	(BP)muscle cell migration	5/228	110/18870	0.0108233630414426	0.0439418564032763	0.0289288044425655	ANXA1/TACR1/P2RY6/LPAR1/NFE2L2	5
Biological Process	GO:0071248	(BP)cellular response to metal ion	7/228	200/18870	0.0110132299662058	0.0446612455706667	0.0294024091157624	HMOX1/CDH1/NQO1/CYP1A2/PTGS2/EDN1/NFE2L2	7
Biological Process	GO:0034614	(BP)cellular response to reactive oxygen species	6/228	154/18870	0.0111419231917099	0.0451311923305583	0.0297117951778931	MPO/ANXA1/NQO1/EDN1/NFE2L2/RELA	6
Biological Process	GO:0071347	(BP)cellular response to interleukin-1	5/228	111/18870	0.0112254602972404	0.045417361753703	0.0299001927549918	PLCB1/XCL1/XCL2/EDN1/RELA	5
Biological Process	GO:0031669	(BP)cellular response to nutrient levels	8/228	251/18870	0.0115150209590599	0.046526399065737	0.0306303194757406	PPARA/TP53/SRD5A1/CYSLTR1/STK24/NFE2L2/GCGR/CASR	8
Biological Process	GO:0001662	(BP)behavioral fear response	3/228	39/18870	0.0115523834229625	0.046526399065737	0.0306303194757406	GRP/HTR2C/GRPR	3
Biological Process	GO:0002385	(BP)mucosal immune response	3/228	39/18870	0.0115523834229625	0.046526399065737	0.0306303194757406	FFAR2/FFAR3/XCL1	3
Biological Process	GO:1904407	(BP)positive regulation of nitric oxide metabolic process	3/228	39/18870	0.0115523834229625	0.046526399065737	0.0306303194757406	HSP90AA1/PTGS2/EDN1	3
Biological Process	GO:0001935	(BP)endothelial cell proliferation	7/228	202/18870	0.0115862444627359	0.0466095039802298	0.0306850309972001	HMOX1/GHSR/HTR2B/PROK1/AGTR1/PROK2/HMGB1	7
Biological Process	GO:0006809	(BP)nitric oxide biosynthetic process	4/228	73/18870	0.0117972391126283	0.0473501943427131	0.0311726591586534	NQO1/HSP90AA1/PTGS2/EDN1	4
Biological Process	GO:0140962	(BP)multicellular organismal-level chemical homeostasis	4/228	73/18870	0.0117972391126283	0.0473501943427131	0.0311726591586534	HMOX1/AKR1B1/PRKACA/AVP	4
Biological Process	GO:0001976	(BP)nervous system process involved in regulation of systemic arterial blood pressure	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	TACR1/ADRA1A	2
Biological Process	GO:0001977	(BP)renal system process involved in regulation of blood volume	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	F2RL1/F2R	2
Biological Process	GO:0007194	(BP)negative regulation of adenylate cyclase activity	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	EDNRB/LTB4R2	2
Biological Process	GO:0007216	(BP)G protein-coupled glutamate receptor signaling pathway	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	GRM1/GRM5	2
Biological Process	GO:0009159	(BP)deoxyribonucleoside monophosphate catabolic process	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	PNP/ADA	2
Biological Process	GO:0030252	(BP)growth hormone secretion	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	GHSR/KISS1	2
Biological Process	GO:0032095	(BP)regulation of response to food	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	GHSR/PPARA	2
Biological Process	GO:0060457	(BP)negative regulation of digestive system process	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	ABCG8/NPSR1	2
Biological Process	GO:0070243	(BP)regulation of thymocyte apoptotic process	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	TP53/ADA	2
Biological Process	GO:0071415	(BP)cellular response to purine-containing compound	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	P2RY1/P2RY6	2
Biological Process	GO:0071871	(BP)response to epinephrine	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	SRD5A1/PRKACA	2
Biological Process	GO:1902287	(BP)semaphorin-plexin signaling pathway involved in axon guidance	2/228	14/18870	0.0120205125078323	0.0475958270534843	0.0313343696833381	EDNRA/EDN1	2
Biological Process	GO:0002263	(BP)cell activation involved in immune response	9/228	305/18870	0.0121250151827696	0.0479557278384739	0.0315713077710725	GRP/ANXA1/TP53/APP/F2RL1/PTAFR/HMGB1/ADA/PRKCZ	9
Biological Process	GO:0050709	(BP)negative regulation of protein secretion	4/228	74/18870	0.0123560721926007	0.0485813684639018	0.0319831937673814	GHSR/FFAR2/F2RL1/F2R	4
Biological Process	GO:0002209	(BP)behavioral defense response	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	GRP/HTR2C/GRPR	3
Biological Process	GO:0003352	(BP)regulation of cilium movement	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	TACR3/TACR1/TACR2	3
Biological Process	GO:0010742	(BP)macrophage derived foam cell differentiation	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	PPARA/AGTR1/AGT	3
Biological Process	GO:0032570	(BP)response to progesterone	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	TACR1/OXTR/RELA	3
Biological Process	GO:0046676	(BP)negative regulation of insulin secretion	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	GHSR/FFAR2/F2RL1	3
Biological Process	GO:0062098	(BP)regulation of programmed necrotic cell death	3/228	40/18870	0.0123797017254778	0.0485813684639018	0.0319831937673814	TP53/CASP8/MUTYH	3
Biological Process	GO:0090316	(BP)positive regulation of intracellular protein transport	6/228	158/18870	0.0125256189994218	0.0490993118509035	0.0323241780630239	CDH1/PIK3R1/CHRM1/PRKACA/HSP90AA1/PTGS2	6
Biological Process	GO:0046651	(BP)lymphocyte proliferation	9/228	307/18870	0.0126095055277509	0.0493732194219935	0.0325045031382023	ANXA1/TP53/HPRT1/TACR1/CASP3/HMGB1/PNP/XCL1/ADA	9
Molecular Function	GO:0008528	(MF)G protein-coupled peptide receptor activity	41/228	125/18496	8.8589530035434e-48	3.71190130848468e-45	2.81621453375801e-45	BDKRB1/PROKR2/MLNR/KISS1R/F2RL3/MCHR1/NMUR2/NMBR/AGTR1/NPFFR1/MCHR2/CYSLTR2/CCKAR/F2RL2/F2RL1/AVPR1A/TACR3/TACR1/NTSR2/PROKR1/NMUR1/LTB4R/BDKRB2/NPFFR2/EDNRA/F2R/UTS2R/OXTR/CCKBR/FPR2/NPSR1/NTSR1/HCRTR2/CYSLTR1/TACR2/HCRTR1/EDNRB/GRPR/QRFPR/GCGR/LTB4R2	41
Molecular Function	GO:0001653	(MF)peptide receptor activity	41/228	132/18496	1.20283552997913e-46	2.51994043530629e-44	1.91187542133526e-44	BDKRB1/PROKR2/MLNR/KISS1R/F2RL3/MCHR1/NMUR2/NMBR/AGTR1/NPFFR1/MCHR2/CYSLTR2/CCKAR/F2RL2/F2RL1/AVPR1A/TACR3/TACR1/NTSR2/PROKR1/NMUR1/LTB4R/BDKRB2/NPFFR2/EDNRA/F2R/UTS2R/OXTR/CCKBR/FPR2/NPSR1/NTSR1/HCRTR2/CYSLTR1/TACR2/HCRTR1/EDNRB/GRPR/QRFPR/GCGR/LTB4R2	41
Molecular Function	GO:0001664	(MF)G protein-coupled receptor binding	38/228	291/18496	5.59563930105393e-28	7.81524289047199e-26	5.92941427690627e-26	GNA11/OXT/NTS/GNA15/NMU/NPFF/AGTR1/GNAQ/PTGER1/HCRT/PROK2/AVPR1A/P2RY1/GRM5/BDKRB2/NPFFR2/P2RY2/ADRBK1/TAC1/PMCH/CCKBR/EDN3/UTS2D/QRFP/SAA1/AGT/KISS1/XCL1/XCL2/EDN2/GNA14/NMS/EDNRB/EDN1/AVP/NMB/GCG/MLN	38
Molecular Function	GO:0008188	(MF)neuropeptide receptor activity	18/228	47/18496	7.29861164484489e-23	7.64529569797503e-21	5.80047557037673e-21	PROKR2/KISS1R/MCHR1/NMUR2/NMBR/NPFFR1/TACR3/TACR1/NTSR2/PROKR1/NMUR1/NPFFR2/NPSR1/NTSR1/HCRTR2/TACR2/GRPR/QRFPR	18
Molecular Function	GO:0005179	(MF)hormone activity	23/228	126/18496	1.21582836220925e-20	1.01886416753135e-18	7.73010874499357e-19	UTS2/OXT/GNRH2/NTS/GRP/KNG1/NPFF/GNRH1/HCRT/TRH/GAST/PMCH/CCK/EDN3/UTS2D/QRFP/AGT/EDN2/EDN1/AVP/NMB/GCG/MLN	23
Molecular Function	GO:0004435	(MF)phosphatidylinositol phospholipase C activity	11/228	26/18496	5.14996541673944e-15	3.58221590615349e-13	2.71782239331328e-13	CHRM3/PLCB2/PLCB3/F2RL2/CHRM1/BDKRB2/EDNRA/PLCB4/PLCB1/CHRM5/CASR	11
Molecular Function	GO:0071855	(MF)neuropeptide receptor binding	12/228	35/18496	5.98460891242826e-15	3.58221590615349e-13	2.71782239331328e-13	NTS/NMU/HCRT/TAC1/PMCH/CCKBR/EDN3/QRFP/KISS1/EDN2/EDN1/NMB	12
Molecular Function	GO:0004629	(MF)phospholipase C activity	11/228	29/18496	2.23250564471667e-14	1.16927483142036e-12	8.8712724303215e-13	CHRM3/PLCB2/PLCB3/F2RL2/CHRM1/BDKRB2/EDNRA/PLCB4/PLCB1/CHRM5/CASR	11
Molecular Function	GO:0004953	(MF)icosanoid receptor activity	8/228	15/18496	2.81717850702517e-12	1.31155310493727e-10	9.9507357792e-11	CYSLTR2/PTGIR/PTGER1/LTB4R/PTGFR/CYSLTR1/TBXA2R/LTB4R2	8
Molecular Function	GO:0033218	(MF)amide binding	26/228	405/18496	6.36645475849339e-12	2.66754454380873e-10	2.02386246006842e-10	BDKRB1/GNRHR/GCLC/GHSR/MCHR1/NMUR2/SRD5A1/PIK3R1/NPFFR1/CCKAR/AVPR1A/NMUR1/NPFFR2/OXTR/CCKBR/FPR2/ACACB/GNRHR2/HCRTR2/HCRTR1/EDNRB/GRPR/QRFPR/GCGR/RELA/CPS1	26
Molecular Function	GO:0008227	(MF)G protein-coupled amine receptor activity	10/228	39/18496	3.09249144980133e-11	1.17795810678796e-09	8.93715232382777e-10	CHRM3/HTR2B/HTR2C/CHRM1/ADRA1B/HTR2A/ADRA1D/ADRA1A/CHRM5/HRH1	10
Molecular Function	GO:0005184	(MF)neuropeptide hormone activity	9/228	30/18496	6.41170182219595e-11	2.066540818077e-09	1.56788174113618e-09	OXT/NTS/GRP/NPFF/HCRT/CCK/QRFP/AVP/NMB	9
Molecular Function	GO:0160041	(MF)neuropeptide activity	9/228	30/18496	6.41170182219595e-11	2.066540818077e-09	1.56788174113618e-09	OXT/NTS/GRP/NPFF/HCRT/CCK/QRFP/AVP/NMB	9
Molecular Function	GO:0042277	(MF)peptide binding	22/228	325/18496	1.0648784447367e-10	3.18702905960484e-09	2.4179946639886e-09	BDKRB1/GNRHR/GHSR/MCHR1/NMUR2/PIK3R1/NPFFR1/CCKAR/AVPR1A/NMUR1/NPFFR2/OXTR/CCKBR/FPR2/GNRHR2/HCRTR2/HCRTR1/EDNRB/GRPR/QRFPR/GCGR/RELA	22
Molecular Function	GO:0017046	(MF)peptide hormone binding	10/228	49/18496	3.5895490169334e-10	1.0026806920634e-08	7.60732493413254e-09	GHSR/PIK3R1/CCKAR/AVPR1A/OXTR/CCKBR/HCRTR2/HCRTR1/EDNRB/GCGR	10
Molecular Function	GO:0042562	(MF)hormone binding	12/228	85/18496	5.48870957017662e-10	1.43735581869e-08	1.09051992775878e-08	MLNR/GHSR/MCHR1/PIK3R1/CCKAR/AVPR1A/OXTR/CCKBR/HCRTR2/HCRTR1/EDNRB/GCGR	12
Molecular Function	GO:0004993	(MF)G protein-coupled serotonin receptor activity	7/228	22/18496	5.74788736854025e-09	1.41668518083433e-07	1.0748371426001e-07	CHRM3/HTR2B/HTR2C/CHRM1/HTR2A/CHRM5/HRH1	7
Molecular Function	GO:0008081	(MF)phosphoric diester hydrolase activity	11/228	87/18496	9.65689819136604e-09	2.24791130121243e-07	1.70548728291962e-07	CHRM3/PLCB2/PLCB3/F2RL2/CHRM1/BDKRB2/EDNRA/PLCB4/PLCB1/CHRM5/CASR	11
Molecular Function	GO:0045125	(MF)bioactive lipid receptor activity	6/228	16/18496	2.37313587242725e-08	5.23338910814221e-07	3.97056528239906e-07	FFAR1/LPAR6/LPAR1/LPAR3/LPAR4/LPAR2	6
Molecular Function	GO:0099589	(MF)serotonin receptor activity	7/228	27/18496	2.83998729282123e-08	5.94977337846047e-07	4.51408506543164e-07	CHRM3/HTR2B/HTR2C/CHRM1/HTR2A/CHRM5/HRH1	7
Molecular Function	GO:0016705	(MF)oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	14/228	179/18496	4.91765031948893e-08	9.81188325650411e-07	7.44426263902585e-07	HMOX1/ALKBH1/AKR1D1/CYP27A1/CYP46A1/TYR/ALKBH4/CYP7A1/ALKBH3/CYP3A4/CYP1A2/PTGS2/ALKBH8/ALKBH5	14
Molecular Function	GO:0004620	(MF)phospholipase activity	11/228	104/18496	6.40213158544388e-08	1.2193150610459e-06	9.25092697992369e-07	CHRM3/PLCB2/PLCB3/F2RL2/CHRM1/BDKRB2/EDNRA/PLCB4/PLCB1/CHRM5/CASR	11
Molecular Function	GO:0016298	(MF)lipase activity	11/228	128/18496	5.39231036401399e-07	9.82338279357331e-06	7.45298732234428e-06	CHRM3/PLCB2/PLCB3/F2RL2/CHRM1/BDKRB2/EDNRA/PLCB4/PLCB1/CHRM5/CASR	11
Molecular Function	GO:0001965	(MF)G-protein alpha-subunit binding	6/228	29/18496	1.23103168589708e-06	0.0000214917615162865	0.000016305770576356	RGS2/HTR2B/F2RL1/F2R/RGS19/LPAR1	6
Molecular Function	GO:0030594	(MF)neurotransmitter receptor activity	9/228	99/18496	3.71275492161672e-06	0.0000622257724862962	0.0000472106099506631	CHRM3/HTR2B/HTR2C/GRM1/GRM5/CHRM1/HTR2A/CHRM5/HRH1	9
Molecular Function	GO:0031683	(MF)G-protein beta/gamma-subunit complex binding	5/228	22/18496	6.04555692763712e-06	0.0000974264751030752	0.0000739173357144296	GNA11/PLCB2/GNA15/GNAQ/GNA14	5
Molecular Function	GO:0004954	(MF)prostanoid receptor activity	4/228	11/18496	6.9346383208882e-06	0.000103771909159005	0.000078731608004069	PTGIR/PTGER1/PTGFR/TBXA2R	4
